ID,Education,Income,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Customer_Tenure_Days,Living_With,Children_at_home,Family_Size,Total_Spending,Total_Purchases
8749,Graduate,37235.0,2014-02-01,68,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,0,30,148,Partner,1,3,61,4
1650,Postgraduate,81843.0,2013-04-22,13,779,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0,0,54,433,Partner,0,2,1643,26
10377,Postgraduate,46692.0,2013-06-06,37,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,0,56,388,Partner,1,3,397,12
9206,Graduate,77382.0,2014-01-07,36,491,48,231,112,105,134,2,5,7,12,1,0,0,1,0,0,0,0,46,173,Partner,1,3,1121,24
10971,Graduate,37774.0,2012-09-03,28,173,8,107,7,2,176,4,7,2,3,9,1,0,0,0,0,1,1,37,664,Alone,2,3,473,12
6398,Undergraduate,18393.0,2014-03-29,2,7,10,13,16,0,4,2,3,0,3,8,0,0,0,0,0,0,0,40,92,Partner,1,3,50,6
9212,Postgraduate,72828.0,2013-02-14,17,1205,0,235,19,14,205,6,6,3,13,7,0,0,0,0,0,0,0,52,500,Partner,1,3,1678,22
7937,Graduate,24711.0,2014-04-18,86,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,0,32,72,Partner,0,2,58,6
839,PhD,45503.0,2013-09-25,54,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,0,39,277,Partner,1,3,170,8
4246,Postgraduate,6560.0,2013-12-12,2,67,11,26,4,3,262,0,1,0,1,17,0,0,0,0,0,0,0,32,199,Alone,0,1,373,2
158,PhD,71604.0,2013-11-17,3,345,53,528,98,75,97,1,8,3,5,4,1,0,0,0,0,0,1,69,224,Partner,0,2,1196,16
4832,Graduate,27244.0,2014-03-07,84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,0,35,114,Partner,1,3,101,6
5621,Graduate,48752.0,2012-12-12,8,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,0,1,45,564,Partner,2,4,316,12
1945,Graduate,71434.0,2013-09-18,4,711,36,217,172,96,168,3,7,4,7,4,0,1,0,1,0,0,0,52,284,Partner,1,3,1400,18
5147,Graduate,90842.0,2013-07-29,57,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,0,66,335,Alone,0,1,1424,26
2535,Postgraduate,88097.0,2012-08-18,24,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,0,1,36,680,Partner,1,3,844,19
11039,Graduate,51948.0,2013-09-17,51,82,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0,0,39,285,Partner,1,3,311,11
9495,Graduate,71853.0,2013-05-08,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,32,417,Partner,0,2,1149,16
9635,Postgraduate,35876.0,2014-04-20,13,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,0,31,70,Partner,0,2,129,7
2173,Graduate,40049.0,2013-10-16,23,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,0,62,256,Alone,1,2,32,4
942,Graduate,39660.0,2012-08-08,36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,0,1,32,690,Alone,1,2,299,11
9386,Graduate,50127.0,2014-05-29,88,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,0,52,31,Partner,1,3,320,12
5510,Postgraduate,43263.0,2012-11-21,2,262,6,61,0,10,102,3,5,2,6,5,0,0,0,0,0,0,0,37,585,Partner,1,3,441,13
873,Postgraduate,62845.0,2012-10-01,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,1,65,636,Partner,2,4,1178,17
2253,Graduate,18929.0,2013-02-16,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,24,498,Partner,0,2,85,5
5181,Undergraduate,24367.0,2013-03-20,58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,0,32,466,Alone,1,2,24,3
979,Graduate,33249.0,2013-02-20,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,39,494,Alone,1,2,112,6
10390,Undergraduate,26887.0,2013-02-10,27,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,0,55,504,Partner,1,3,30,4
4698,PhD,50150.0,2013-06-20,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,0,31,374,Partner,0,2,410,14
7793,Graduate,62061.0,2013-08-31,12,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,0,38,302,Partner,1,3,800,21
1745,PhD,85696.0,2013-05-03,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,1,52,422,Alone,0,1,1313,19
10590,PhD,76542.0,2013-03-30,91,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,0,58,456,Partner,0,2,1483,22
5080,Graduate,70515.0,2013-10-21,12,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,0,1,21,251,Alone,0,1,1258,16
8369,Graduate,18227.0,2012-11-08,21,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,0,27,598,Partner,1,3,28,3
5232,Graduate,69139.0,2014-01-27,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,0,49,153,Partner,1,3,227,10
2407,Graduate,69109.0,2012-11-09,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,1,32,597,Partner,0,2,1555,19
3834,Graduate,69627.0,2013-03-17,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,0,52,469,Alone,1,2,861,21
7912,Graduate,38136.0,2013-04-22,69,8,15,27,0,20,33,2,3,1,2,8,1,0,0,0,0,0,0,36,433,Partner,1,3,103,6
7712,PhD,62159.0,2014-04-28,68,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,0,68,62,Alone,0,1,634,18
1065,Graduate,80695.0,2013-12-29,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,0,51,182,Alone,0,1,1918,18
7275,Postgraduate,33316.0,2013-10-04,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,43,268,Alone,2,3,131,7
1343,Graduate,58554.0,2012-09-26,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,0,46,641,Partner,2,4,586,16
1384,Undergraduate,17256.0,2013-11-23,10,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,0,22,218,Partner,1,3,62,5
9967,Graduate,53034.0,2013-05-30,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,0,40,395,Alone,2,3,447,14
6181,Undergraduate,52203.0,2012-07-31,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,0,64,698,Partner,0,2,939,26
10507,Undergraduate,59601.0,2013-07-25,14,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,0,37,339,Alone,1,2,797,11
2674,Postgraduate,75154.0,2012-09-04,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0,1,56,663,Alone,1,2,1143,15
2698,Graduate,47025.0,2013-11-07,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,0,38,234,Alone,1,2,415,14
3231,Graduate,37971.0,2013-11-25,97,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,0,41,216,Partner,1,3,30,4
4096,Postgraduate,41335.0,2013-12-26,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0,46,185,Alone,1,2,187,9
10476,Graduate,67267.0,2014-05-13,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,0,56,47,Partner,1,3,251,10
5948,Graduate,57338.0,2014-04-29,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,0,39,61,Alone,1,2,237,10
9140,Undergraduate,50523.0,2013-12-25,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,0,54,186,Partner,2,4,91,6
10258,Postgraduate,35791.0,2013-05-06,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,0,49,419,Alone,3,4,35,4
5675,PhD,50611.0,2012-10-04,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,0,54,633,Alone,1,2,493,16
4743,PhD,56242.0,2013-03-03,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,0,45,483,Partner,1,3,971,23
8805,Graduate,48904.0,2012-12-02,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,0,54,574,Alone,1,2,371,13
1542,Graduate,56243.0,2013-12-30,26,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,0,39,181,Alone,3,4,396,14
6770,Graduate,21355.0,2013-08-20,5,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,0,1,29,313,Partner,1,3,68,5
8773,Postgraduate,57420.0,2013-06-25,22,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0,0,0,43,369,Partner,1,3,322,12
10475,Postgraduate,51381.5,2013-04-01,39,187,5,65,26,20,14,2,4,2,6,5,0,0,0,0,0,0,0,44,454,Partner,1,3,317,12
10420,Postgraduate,46390.0,2014-05-05,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,0,59,55,Alone,1,2,222,9
7514,Undergraduate,54342.0,2013-07-03,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,0,58,361,Partner,2,4,177,8
2902,Graduate,51381.5,2012-09-03,87,19,4,12,2,2,6,1,1,0,3,5,0,0,0,0,0,0,0,56,664,Partner,2,4,45,4
4345,Undergraduate,51381.5,2014-01-12,49,5,1,9,2,0,4,1,1,0,2,7,0,0,0,0,0,0,0,50,168,Alone,2,3,21,3
793,Graduate,20895.0,2012-10-06,24,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,0,41,631,Partner,1,3,45,5
10909,Graduate,92344.0,2014-01-15,9,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,0,66,165,Partner,0,2,1899,20
3769,PhD,51381.5,2014-03-02,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,42,119,Partner,1,3,42,4
8702,Undergraduate,26907.0,2013-08-20,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0,38,313,Partner,2,4,22,4
4791,Graduate,44964.0,2012-12-16,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,0,34,560,Partner,2,4,41,4
2963,Graduate,75507.0,2014-05-02,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,35,58,Partner,0,2,1440,20
8216,Postgraduate,53761.0,2013-10-11,7,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,0,42,261,Partner,2,4,325,11
8140,Graduate,22682.0,2013-10-03,51,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,0,41,269,Partner,1,3,95,7
10146,PhD,38887.0,2014-03-02,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,42,119,Partner,1,3,42,4
5289,Undergraduate,41658.0,2012-11-09,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,0,39,597,Alone,2,3,72,4
2587,PhD,29791.0,2014-05-15,21,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,0,42,45,Partner,1,3,20,5
4405,Postgraduate,63915.0,2013-07-30,2,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,0,58,334,Partner,2,4,789,21
8663,Graduate,39996.0,2014-05-22,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,0,40,38,Alone,2,3,15,3
2589,Graduate,26759.0,2014-02-07,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,0,42,142,Alone,1,2,59,6
3421,Postgraduate,63841.0,2013-04-21,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,46,434,Alone,1,2,908,21
10490,PhD,51039.0,2012-12-10,11,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,0,45,566,Partner,2,4,417,12
4094,Graduate,60544.0,2012-08-25,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,53,673,Partner,2,4,289,11
9958,Graduate,65685.0,2014-03-29,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,42,92,Partner,1,3,769,20
2534,Graduate,37716.0,2014-04-21,4,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,0,61,69,Partner,1,3,188,8
4188,Graduate,36864.0,2012-08-13,53,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,0,1,57,685,Alone,1,2,354,11
6613,Postgraduate,44511.0,2012-10-12,39,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,0,44,625,Partner,1,3,727,20
10827,PhD,36947.0,2012-08-07,49,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0,0,47,691,Partner,2,4,146,7
5491,Postgraduate,47352.0,2013-04-11,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,0,63,444,Partner,1,3,319,12
8402,Postgraduate,67087.0,2013-12-17,40,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,0,61,194,Partner,1,3,794,20
8783,Graduate,57045.0,2012-09-08,40,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,0,64,659,Partner,1,3,454,15
10010,PhD,36957.0,2012-09-06,43,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,0,1,61,661,Alone,2,3,152,7
618,PhD,69389.0,2012-09-28,17,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,0,37,639,Partner,1,3,797,21
9121,Graduate,80134.0,2013-05-20,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,42,405,Partner,1,3,1690,14
361,Postgraduate,43142.0,2014-02-18,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,0,45,131,Partner,2,4,20,3
4310,Graduate,80589.0,2014-01-22,25,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,0,1,70,158,Partner,0,2,1428,20
2678,Graduate,34412.0,2013-02-13,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,0,24,501,Alone,1,2,209,8
6376,Graduate,57537.0,2013-06-10,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,0,35,384,Alone,1,2,545,15
524,Undergraduate,22634.0,2013-01-16,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,0,48,529,Partner,0,2,96,5
10341,Graduate,51315.0,2014-02-23,45,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,0,66,126,Partner,0,2,222,9
5654,Graduate,36026.0,2014-03-16,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,0,42,105,Partner,3,5,61,5
4098,Graduate,24639.0,2014-01-28,3,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,0,41,152,Partner,2,4,44,6
5824,PhD,34578.0,2014-04-11,1,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,0,42,79,Partner,3,5,8,3
7000,Undergraduate,65704.0,2013-10-13,18,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0,0,42,259,Alone,0,1,817,22
2561,Graduate,63810.0,2012-11-11,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,0,48,595,Alone,1,2,1371,19
5229,PhD,54132.0,2014-02-16,81,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,45,133,Partner,1,3,42,4
4086,Graduate,18690.0,2012-12-28,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,55,548,Partner,0,2,60,4
2428,Graduate,28164.0,2013-05-04,23,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0,0,44,421,Partner,1,3,78,6
8254,PhD,34596.0,2013-04-13,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,0,40,442,Partner,1,3,23,3
2836,PhD,43269.0,2013-09-16,61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,42,286,Partner,1,3,19,3
8418,Undergraduate,38741.0,2014-03-30,60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,0,56,91,Alone,2,3,61,5
1362,Graduate,31907.0,2013-03-04,75,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,0,42,482,Alone,0,1,449,13
7152,Postgraduate,27100.0,2013-04-05,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0,31,450,Partner,1,3,37,4
10033,Undergraduate,31163.0,2014-02-13,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,41,136,Alone,1,2,38,4
9349,Graduate,92533.0,2013-12-19,84,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0,0,29,192,Partner,0,2,1131,22
274,Graduate,34853.0,2013-12-23,75,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,0,41,188,Alone,2,3,34,5
3388,Graduate,70844.0,2013-10-30,16,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0,0,47,242,Alone,2,3,294,12
922,Undergraduate,31086.0,2013-05-04,79,16,2,11,3,0,16,2,1,1,2,8,1,0,0,0,0,0,0,35,421,Partner,2,4,48,4
8588,Graduate,60544.0,2012-08-25,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,53,673,Partner,2,4,289,11
2518,Undergraduate,20491.0,2013-01-25,16,5,4,5,4,2,10,1,0,1,2,7,0,0,0,0,0,0,0,28,520,Partner,0,2,30,3
574,Graduate,42523.0,2014-04-23,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,0,50,67,Partner,0,2,125,6
3220,Graduate,39922.0,2013-02-14,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,31,500,Partner,1,3,156,7
5967,Graduate,33402.0,2013-07-18,60,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,0,62,346,Partner,2,4,70,6
1183,Postgraduate,36408.0,2013-09-21,11,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,0,65,281,Partner,2,4,22,3
6856,Graduate,21645.0,2012-09-03,75,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,0,1,35,664,Partner,1,3,65,6
4530,Postgraduate,78427.0,2012-10-24,36,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,0,1,66,613,Alone,0,1,1930,20
1553,Graduate,82657.0,2013-09-27,71,966,168,672,246,105,126,1,7,5,10,4,0,1,0,1,0,0,0,68,275,Partner,0,2,2283,22
4682,Graduate,51876.0,2013-10-15,88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,0,56,257,Partner,0,2,310,12
8204,Undergraduate,78041.0,2012-12-16,93,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,0,43,560,Partner,0,2,1319,17
5221,Graduate,52852.0,2012-12-01,93,714,8,99,11,0,47,4,10,7,5,8,1,0,0,0,0,0,0,57,575,Partner,1,3,879,22
1232,PhD,70038.0,2013-10-25,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,32,247,Partner,0,2,1244,16
1927,Undergraduate,69401.0,2014-03-23,41,399,27,159,58,8,39,4,4,4,5,2,0,0,0,0,0,0,0,41,98,Partner,1,3,690,13
5788,Graduate,46053.0,2013-02-17,46,56,10,92,19,7,25,3,3,2,4,5,0,0,0,0,0,0,0,42,497,Partner,1,3,209,9
6652,Graduate,77343.0,2014-06-09,28,227,151,573,98,54,31,1,3,4,9,1,0,0,0,0,0,0,0,49,20,Partner,0,2,1134,16
6246,Graduate,73892.0,2013-11-13,40,703,102,601,0,58,43,1,3,11,8,1,0,0,0,0,0,0,1,61,228,Alone,0,1,1507,22
5975,PhD,40304.0,2013-09-30,82,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,0,47,272,Alone,1,2,57,5
6875,PhD,32727.0,2012-08-28,38,167,13,180,86,13,70,2,7,3,5,8,0,0,0,0,0,0,0,49,670,Partner,0,2,529,15
4399,Graduate,68695.0,2014-06-25,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,0,45,4,Partner,0,2,1091,15
4042,Graduate,43300.0,2012-10-13,87,91,3,52,2,1,31,3,4,0,4,8,0,0,0,0,0,0,1,43,624,Alone,1,2,180,8
2157,Graduate,26290.0,2013-01-12,49,15,8,16,11,5,22,4,2,0,4,6,0,0,0,0,0,0,0,42,533,Partner,2,4,77,6
10133,Graduate,93790.0,2014-02-12,16,1302,68,731,89,114,45,0,6,7,12,2,0,1,1,1,0,0,1,44,137,Alone,0,1,2349,25
2525,PhD,38410.0,2012-09-14,65,153,64,123,116,64,14,2,5,2,9,6,0,0,0,0,0,0,1,40,653,Partner,0,2,534,16
8233,Postgraduate,64866.0,2014-01-26,9,508,5,21,7,5,10,4,7,3,7,5,0,1,0,0,0,0,0,64,154,Alone,1,2,556,17
9483,Graduate,57957.0,2013-08-19,24,290,59,177,77,5,29,7,4,6,8,3,0,0,0,0,0,1,0,55,314,Partner,1,3,637,18
2945,PhD,46015.0,2014-04-13,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,0,59,77,Partner,2,4,46,4
10403,Graduate,16531.0,2014-06-18,43,2,13,6,7,5,11,3,3,0,3,7,0,0,0,0,0,0,0,36,11,Partner,1,3,44,6
5074,Postgraduate,28072.0,2013-07-08,10,30,0,10,2,0,5,1,1,0,3,7,0,0,0,0,0,0,0,28,356,Partner,1,3,47,4
10524,Postgraduate,49476.0,2013-06-20,29,386,23,95,54,41,196,4,2,11,5,2,0,0,0,0,0,0,0,51,374,Alone,1,2,795,18
4690,Graduate,50725.0,2013-02-13,45,443,10,75,0,10,48,4,8,1,8,8,0,0,0,0,0,0,0,61,501,Partner,1,3,586,17
7521,Graduate,83844.0,2013-05-12,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,62,413,Partner,0,2,1574,19
7196,PhD,41145.0,2014-02-08,20,9,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0,64,141,Partner,2,4,13,3
4406,Graduate,67419.0,2013-01-16,29,846,84,352,91,56,42,4,9,4,8,5,0,0,0,0,0,0,0,44,529,Partner,1,3,1471,21
9672,Undergraduate,23162.0,2013-12-21,82,8,3,9,19,4,22,3,1,1,3,6,0,0,0,0,0,0,0,44,190,Partner,2,4,65,5
4864,Graduate,34380.0,2013-05-02,68,72,7,58,13,1,24,4,4,1,3,8,0,0,0,0,0,0,0,37,423,Partner,1,3,175,8
4706,Graduate,34704.0,2013-04-27,65,29,0,5,0,1,5,1,1,0,3,5,0,0,0,0,0,0,0,48,428,Alone,1,2,40,4
4070,PhD,94871.0,2012-09-01,99,169,24,553,188,0,144,1,8,5,4,7,0,1,1,0,0,0,1,45,666,Partner,2,4,1078,17
25,Graduate,65148.0,2012-11-16,9,460,35,422,33,12,153,2,6,6,7,4,0,0,0,0,0,0,0,56,590,Partner,1,3,1115,19
3697,Graduate,39898.0,2013-02-12,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,60,502,Partner,1,3,134,7
217,Postgraduate,64857.0,2012-11-23,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,58,583,Alone,0,1,1540,22
4220,PhD,59892.0,2013-11-02,26,73,0,13,0,1,0,1,2,1,3,3,0,0,0,0,0,0,0,44,239,Partner,1,3,87,6
5286,Postgraduate,41020.0,2013-10-28,68,112,1,54,7,7,36,1,3,2,4,3,0,0,0,0,0,0,0,27,244,Alone,0,1,217,9
9559,PhD,57072.0,2014-01-24,79,944,0,60,0,0,30,2,7,5,13,5,1,0,0,0,0,0,0,53,156,Partner,1,3,1034,25
2849,Graduate,60474.0,2013-04-01,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,0,35,454,Alone,1,2,1180,24
7787,Graduate,62807.0,2012-08-31,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,0,54,667,Partner,1,3,819,20
3102,Undergraduate,19414.0,2013-10-16,32,2,3,12,3,5,7,1,1,0,3,8,0,0,0,0,0,0,0,33,256,Partner,1,3,32,4
5868,Graduate,19107.0,2013-08-22,49,2,4,9,10,5,16,2,1,0,3,7,0,0,0,0,0,0,0,34,311,Partner,1,3,46,4
8370,Undergraduate,75484.0,2012-08-02,50,378,97,259,197,194,34,2,7,3,6,4,0,0,0,0,0,0,0,38,696,Partner,1,3,1159,16
9988,Postgraduate,70379.0,2013-03-03,84,553,25,142,65,67,8,3,6,3,13,4,0,0,0,0,0,0,0,38,483,Alone,1,2,860,22
2939,Postgraduate,79419.0,2014-06-22,96,751,127,687,20,15,31,1,4,6,4,2,0,0,0,0,0,0,0,44,7,Partner,0,2,1631,14
5529,PhD,64014.0,2014-06-10,56,406,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0,0,0,68,19,Partner,3,5,444,15
9743,Graduate,76998.0,2013-01-11,85,1449,89,161,69,35,107,2,11,8,8,6,0,0,1,0,0,0,0,59,534,Partner,1,3,1910,27
5763,Postgraduate,49854.0,2013-11-10,63,123,17,171,39,0,30,5,6,2,5,6,0,0,0,0,0,0,0,42,231,Partner,1,3,380,13
3478,PhD,60585.0,2013-06-24,17,267,42,309,55,42,21,10,7,4,9,5,0,0,0,0,0,0,1,43,370,Partner,2,4,736,20
7494,PhD,42873.0,2013-01-21,11,209,0,40,3,2,15,4,6,1,4,8,0,0,0,0,0,0,0,64,524,Alone,2,3,269,11
1763,Graduate,87679.0,2013-07-27,62,1259,172,815,97,148,33,1,7,11,10,4,1,0,1,1,0,0,1,26,337,Partner,0,2,2524,28
7250,Graduate,57867.0,2013-10-01,48,344,35,178,15,23,17,7,7,2,9,6,0,0,0,0,0,0,0,36,271,Partner,1,3,612,18
2005,Graduate,35765.0,2013-12-11,86,22,3,30,0,5,15,2,2,0,4,6,0,0,0,0,0,0,0,24,200,Partner,1,3,75,6
10770,Graduate,65492.0,2014-01-26,73,247,161,295,210,85,47,2,4,7,13,2,0,0,0,0,0,0,0,55,154,Partner,0,2,1045,24
6885,Graduate,32952.0,2013-12-01,36,38,0,12,3,1,1,1,2,0,3,7,0,0,0,0,0,0,0,37,210,Alone,1,2,55,5
2072,PhD,53374.0,2012-08-16,34,896,10,101,13,10,34,6,4,2,9,9,1,0,0,0,0,0,1,45,682,Partner,1,3,1064,15
9463,Graduate,71706.0,2012-11-13,16,931,56,253,91,98,14,4,9,5,7,5,0,0,0,0,0,0,0,55,593,Partner,1,3,1443,21
6318,Graduate,68487.0,2013-01-13,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,0,26,532,Partner,0,2,1366,29
4093,Postgraduate,53253.0,2013-02-11,61,216,9,57,20,9,125,7,4,3,5,5,0,0,0,0,0,0,0,39,503,Partner,2,4,436,12
5751,Undergraduate,31163.0,2014-02-13,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,41,136,Alone,1,2,38,4
3340,Graduate,42014.0,2012-08-17,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,0,1,37,681,Partner,1,3,436,14
