ID,Education,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Customer_Tenure_Days,Total_Spending,Total_Purchases,Total_Accepted_Campaigns,Children_at_home,Living_With,Family_Size
339,PhD,57091.0,82,462,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0,0,1,54,4848,496,18,1,1,Partner,3
2516,Undergraduate,46831.0,84,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,0,57,4651,78,7,0,2,Partner,4
9010,Postgraduate,83151.0,80,968,147,842,137,42,210,1,5,7,10,2,1,0,1,1,0,0,1,54,4769,2346,23,3,0,Partner,2
378,Graduate,52531.0,68,283,112,151,51,72,125,2,7,2,10,6,0,0,0,0,0,0,0,55,4811,794,21,0,0,Partner,2
4808,Graduate,15759.0,12,1,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0,0,70,4562,17,4,0,0,Partner,2
5068,Graduate,22804.0,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,55,4598,26,5,0,1,Alone,2
7628,Undergraduate,43050.0,10,30,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,0,53,4368,76,8,0,1,Partner,3
7128,PhD,42997.0,91,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,0,49,4469,15,4,0,2,Alone,3
2811,PhD,48918.0,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0,63,4343,62,7,0,2,Alone,3
3551,Postgraduate,60033.0,28,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,0,72,4357,198,10,0,1,Partner,3
1663,PhD,34043.0,97,20,2,14,3,0,10,1,2,0,2,9,0,0,0,0,0,0,0,48,4512,49,5,0,1,Partner,3
5543,Graduate,57811.0,49,545,7,114,37,21,78,5,7,2,11,5,0,1,0,0,0,0,0,60,4635,802,25,1,1,Partner,3
1577,Graduate,78569.0,14,558,79,622,207,175,95,1,4,6,4,1,0,0,1,0,0,0,1,80,4395,1736,15,1,0,Partner,2
10641,Graduate,7500.0,5,6,5,4,13,4,25,4,2,1,3,6,0,0,0,0,0,0,0,48,4814,57,10,0,2,Alone,3
6024,Graduate,94384.0,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,0,1,73,4747,2302,18,3,0,Partner,2
1878,Undergraduate,23148.0,83,4,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,0,41,4396,37,6,0,0,Partner,2
3099,Graduate,44267.0,48,183,5,65,3,5,49,5,5,2,4,9,0,0,0,0,0,0,0,56,4754,310,16,0,2,Alone,3
6055,Graduate,71626.0,94,546,72,376,94,145,72,1,5,5,8,3,0,1,0,0,0,0,0,47,4870,1305,19,1,0,Partner,2
5841,Graduate,60894.0,61,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,0,60,4631,832,26,0,1,Partner,3
3972,Graduate,50200.0,70,266,6,51,8,6,64,6,7,1,5,8,0,0,0,0,0,0,0,50,4717,401,19,0,2,Partner,4
4394,PhD,81051.0,43,1142,29,249,38,29,14,1,5,5,12,2,0,1,1,0,0,0,0,61,4302,1501,23,2,0,Partner,2
5758,Graduate,65169.0,23,1074,0,69,0,0,46,1,10,4,13,6,1,0,1,1,1,0,1,44,4431,1189,28,4,0,Partner,2
6658,Graduate,59868.0,37,771,51,154,54,10,154,7,11,2,12,6,0,0,0,0,0,0,0,54,4607,1194,32,0,1,Partner,3
4603,PhD,65695.0,50,371,32,189,0,58,6,2,5,4,10,4,0,0,0,0,0,0,0,66,4414,656,21,0,1,Partner,3
8427,Postgraduate,64857.0,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,70,4848,1540,23,0,0,Alone,1
10260,Postgraduate,45143.0,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,0,61,4572,311,15,0,1,Partner,3
7143,Undergraduate,74805.0,14,209,162,209,41,162,37,5,4,7,10,2,0,0,0,0,0,0,0,71,4500,820,26,0,1,Partner,3
8789,Undergraduate,59060.0,77,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0,0,37,4434,274,14,0,1,Partner,3
6197,PhD,27238.0,39,37,0,17,0,0,3,3,3,0,3,9,0,0,0,0,0,0,0,64,4700,57,9,0,2,Alone,3
4554,Graduate,47009.0,89,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,0,61,4536,448,17,0,1,Partner,3
4937,Undergraduate,46094.0,62,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,0,53,4284,44,5,0,2,Partner,4
1920,Graduate,40321.0,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0,54,4600,102,8,0,2,Partner,4
8749,Graduate,37235.0,68,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,0,42,4413,61,5,0,1,Partner,3
1650,Postgraduate,81843.0,13,779,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0,0,66,4698,1643,27,0,0,Partner,2
10377,Postgraduate,46692.0,37,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,0,68,4653,397,15,0,1,Partner,3
9206,Graduate,77382.0,36,491,48,231,112,105,134,2,5,7,12,1,0,0,1,0,0,0,0,58,4438,1121,26,1,1,Partner,3
10971,Graduate,37774.0,28,173,8,107,7,2,176,4,7,2,3,9,1,0,0,0,0,1,1,49,4929,473,16,1,2,Alone,3
6398,Undergraduate,18393.0,2,7,10,13,16,0,4,2,3,0,3,8,0,0,0,0,0,0,0,52,4357,50,8,0,1,Partner,3
9212,Postgraduate,72828.0,17,1205,0,235,19,14,205,6,6,3,13,7,0,0,0,0,0,0,0,64,4765,1678,28,0,1,Partner,3
7937,Graduate,24711.0,86,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,0,44,4337,58,7,0,0,Partner,2
839,PhD,45503.0,54,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,0,51,4542,170,9,0,1,Partner,3
4246,Postgraduate,6560.0,2,67,11,26,4,3,262,0,1,0,1,17,0,0,0,0,0,0,0,44,4464,373,2,0,0,Alone,1
158,PhD,71604.0,3,345,53,528,98,75,97,1,8,3,5,4,1,0,0,0,0,0,1,81,4489,1196,17,1,0,Partner,2
4832,Graduate,27244.0,84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,0,47,4379,101,8,0,1,Partner,3
5621,Graduate,48752.0,8,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,0,1,57,4829,316,17,0,2,Partner,4
1945,Graduate,71434.0,4,711,36,217,172,96,168,3,7,4,7,4,0,1,0,1,0,0,0,64,4549,1400,21,2,1,Partner,3
5147,Graduate,90842.0,57,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,0,78,4600,1424,27,0,0,Alone,1
2535,Postgraduate,88097.0,24,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,0,1,48,4945,844,20,3,1,Partner,3
11039,Graduate,51948.0,51,82,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0,0,51,4550,311,13,0,1,Partner,3
9495,Graduate,71853.0,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,44,4682,1149,17,0,0,Partner,2
9635,Postgraduate,35876.0,13,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,0,43,4335,129,8,0,0,Partner,2
2173,Graduate,40049.0,23,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,0,74,4521,32,5,0,1,Alone,2
942,Graduate,39660.0,36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,0,1,44,4955,299,14,0,1,Alone,2
9386,Graduate,50127.0,88,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,0,64,4296,320,13,1,1,Partner,3
5510,Postgraduate,43263.0,2,262,6,61,0,10,102,3,5,2,6,5,0,0,0,0,0,0,0,49,4850,441,16,0,1,Partner,3
873,Postgraduate,62845.0,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,1,77,4901,1178,28,1,2,Partner,4
2253,Graduate,18929.0,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,36,4763,85,6,0,0,Partner,2
5181,Undergraduate,24367.0,58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,0,44,4731,24,4,0,1,Alone,2
979,Graduate,33249.0,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,51,4759,112,8,0,1,Alone,2
10390,Undergraduate,26887.0,27,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,0,67,4769,30,5,0,1,Partner,3
4698,PhD,50150.0,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,0,43,4639,410,16,0,0,Partner,2
7793,Graduate,62061.0,12,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,0,50,4567,800,24,1,1,Partner,3
1745,PhD,85696.0,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,1,64,4687,1313,20,0,0,Alone,1
10590,PhD,76542.0,91,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,0,70,4721,1483,23,0,0,Partner,2
5080,Graduate,70515.0,12,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,0,1,33,4516,1258,17,0,0,Alone,1
8369,Graduate,18227.0,21,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,0,39,4863,28,4,0,1,Partner,3
5232,Graduate,69139.0,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,0,61,4418,227,11,0,1,Partner,3
2407,Graduate,69109.0,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,1,44,4862,1555,20,1,0,Partner,2
3834,Graduate,69627.0,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,0,64,4734,861,23,0,1,Alone,2
7912,Graduate,38136.0,69,8,15,27,0,20,33,2,3,1,2,8,1,0,0,0,0,0,0,48,4698,103,8,1,1,Partner,3
7712,PhD,62159.0,68,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,0,80,4327,634,19,0,0,Alone,1
1065,Graduate,80695.0,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,0,63,4447,1918,19,0,0,Alone,1
7275,Postgraduate,33316.0,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,55,4533,131,10,0,2,Alone,3
1343,Graduate,58554.0,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,0,58,4906,586,22,0,2,Partner,4
1384,Undergraduate,17256.0,10,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,0,34,4483,62,7,1,1,Partner,3
9967,Graduate,53034.0,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,0,52,4660,447,22,0,2,Alone,3
6181,Undergraduate,52203.0,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,0,76,4963,939,27,0,0,Partner,2
10507,Undergraduate,59601.0,14,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,0,49,4604,797,15,1,1,Alone,2
2674,Postgraduate,75154.0,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0,1,68,4928,1143,16,0,1,Alone,2
2698,Graduate,47025.0,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,0,50,4499,415,17,0,1,Alone,2
3231,Graduate,37971.0,97,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,0,53,4481,30,5,0,1,Partner,3
4096,Postgraduate,41335.0,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0,58,4450,187,12,0,1,Alone,2
10476,Graduate,67267.0,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,0,68,4312,251,11,0,1,Partner,3
5948,Graduate,57338.0,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,0,51,4326,237,12,0,1,Alone,2
9140,Undergraduate,50523.0,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,0,66,4451,91,8,0,2,Partner,4
10258,Postgraduate,35791.0,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,0,61,4684,35,6,0,3,Alone,4
5675,PhD,50611.0,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,0,66,4898,493,22,1,1,Alone,2
4743,PhD,56242.0,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,0,57,4748,971,28,0,1,Partner,3
8805,Graduate,48904.0,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,0,66,4839,371,17,0,1,Alone,2
1542,Graduate,56243.0,26,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,0,51,4446,396,20,0,3,Alone,4
6770,Graduate,21355.0,5,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,0,1,41,4578,68,7,1,1,Partner,3
8773,Postgraduate,57420.0,22,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0,0,0,55,4634,322,15,1,1,Partner,3
10475,Postgraduate,51381.5,39,187,5,65,26,20,14,2,4,2,6,5,0,0,0,0,0,0,0,56,4719,317,14,0,1,Partner,3
10420,Postgraduate,46390.0,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,0,71,4320,222,10,0,1,Alone,2
7514,Undergraduate,54342.0,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,0,70,4626,177,12,0,2,Partner,4
2902,Graduate,51381.5,87,19,4,12,2,2,6,1,1,0,3,5,0,0,0,0,0,0,0,68,4929,45,5,0,2,Partner,4
4345,Undergraduate,51381.5,49,5,1,9,2,0,4,1,1,0,2,7,0,0,0,0,0,0,0,62,4433,21,4,0,2,Alone,3
793,Graduate,20895.0,24,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,0,53,4896,45,6,0,1,Partner,3
10909,Graduate,92344.0,9,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,0,78,4430,1899,20,2,0,Partner,2
3769,PhD,51381.5,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,54,4384,42,5,0,1,Partner,3
8702,Undergraduate,26907.0,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0,50,4578,22,6,0,2,Partner,4
4791,Graduate,44964.0,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,0,46,4825,41,5,0,2,Partner,4
2963,Graduate,75507.0,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,47,4323,1440,21,0,0,Partner,2
8216,Postgraduate,53761.0,7,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,0,54,4526,325,17,0,2,Partner,4
8140,Graduate,22682.0,51,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,0,53,4534,95,10,0,1,Partner,3
10146,PhD,38887.0,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,54,4384,42,5,0,1,Partner,3
5289,Undergraduate,41658.0,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,0,51,4862,72,6,0,2,Alone,3
2587,PhD,29791.0,21,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,0,54,4310,20,7,0,1,Partner,3
4405,Postgraduate,63915.0,2,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,0,70,4599,789,23,0,2,Partner,4
8663,Graduate,39996.0,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,0,52,4303,15,4,0,2,Alone,3
2589,Graduate,26759.0,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,0,54,4407,59,8,0,1,Alone,2
3421,Postgraduate,63841.0,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,58,4699,908,22,0,1,Alone,2
10490,PhD,51039.0,11,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,0,57,4831,417,14,0,2,Partner,4
4094,Graduate,60544.0,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,65,4938,289,15,0,2,Partner,4
9958,Graduate,65685.0,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,54,4357,769,21,0,1,Partner,3
2534,Graduate,37716.0,4,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,0,73,4334,188,10,0,1,Partner,3
4188,Graduate,36864.0,53,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,0,1,69,4950,354,14,0,1,Alone,2
6613,Postgraduate,44511.0,39,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,0,56,4890,727,26,0,1,Partner,3
10827,PhD,36947.0,49,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0,0,59,4956,146,11,0,2,Partner,4
5491,Postgraduate,47352.0,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,0,75,4709,319,16,0,1,Partner,3
8402,Postgraduate,67087.0,40,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,0,73,4459,794,22,0,1,Partner,3
8783,Graduate,57045.0,40,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,0,76,4924,454,18,0,1,Partner,3
10010,PhD,36957.0,43,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,0,1,73,4926,152,11,0,2,Alone,3
618,PhD,69389.0,17,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,0,49,4904,797,22,0,1,Partner,3
9121,Graduate,80134.0,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,54,4670,1690,16,3,1,Partner,3
361,Postgraduate,43142.0,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,0,57,4396,20,4,0,2,Partner,4
4310,Graduate,80589.0,25,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,0,1,82,4423,1428,21,1,0,Partner,2
2678,Graduate,34412.0,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,0,36,4766,209,11,0,1,Alone,2
6376,Graduate,57537.0,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,0,47,4649,545,19,0,1,Alone,2
524,Undergraduate,22634.0,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,0,60,4794,96,6,0,0,Partner,2
10341,Graduate,51315.0,45,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,0,78,4391,222,10,0,0,Partner,2
5654,Graduate,36026.0,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,0,54,4370,61,7,0,3,Partner,5
4098,Graduate,24639.0,3,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,0,53,4417,44,9,0,2,Partner,4
5824,PhD,34578.0,1,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,0,54,4344,8,4,0,3,Partner,5
7000,Undergraduate,65704.0,18,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0,0,54,4524,817,23,0,0,Alone,1
2561,Graduate,63810.0,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,0,60,4860,1371,23,1,1,Alone,2
5229,PhD,54132.0,81,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,57,4398,42,5,0,1,Partner,3
4086,Graduate,18690.0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,67,4813,60,5,0,0,Partner,2
2428,Graduate,28164.0,23,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0,0,56,4686,78,9,0,1,Partner,3
8254,PhD,34596.0,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,0,52,4707,23,4,0,1,Partner,3
2836,PhD,43269.0,61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,54,4551,19,4,0,1,Partner,3
8418,Undergraduate,38741.0,60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,0,68,4356,61,7,0,2,Alone,3
1362,Graduate,31907.0,75,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,0,54,4747,449,14,0,0,Alone,1
7152,Postgraduate,27100.0,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0,43,4715,37,5,0,1,Partner,3
10033,Undergraduate,31163.0,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,53,4401,38,5,0,1,Alone,2
9349,Graduate,92533.0,84,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0,0,41,4457,1131,23,2,0,Partner,2
274,Graduate,34853.0,75,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,0,53,4453,34,7,0,2,Alone,3
3388,Graduate,70844.0,16,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0,0,59,4507,294,17,0,2,Alone,3
922,Undergraduate,31086.0,79,16,2,11,3,0,16,2,1,1,2,8,1,0,0,0,0,0,0,47,4686,48,6,1,2,Partner,4
8588,Graduate,60544.0,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,65,4938,289,15,0,2,Partner,4
2518,Undergraduate,20491.0,16,5,4,5,4,2,10,1,0,1,2,7,0,0,0,0,0,0,0,40,4785,30,4,0,0,Partner,2
574,Graduate,42523.0,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,0,62,4332,125,7,0,0,Partner,2
3220,Graduate,39922.0,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,43,4765,156,9,0,1,Partner,3
5967,Graduate,33402.0,60,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,0,74,4611,70,9,0,2,Partner,4
1183,Postgraduate,36408.0,11,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,0,77,4546,22,4,0,2,Partner,4
6856,Graduate,21645.0,75,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,0,1,47,4929,65,9,0,1,Partner,3
4530,Postgraduate,78427.0,36,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,0,1,78,4878,1930,23,1,0,Alone,1
1553,Graduate,82657.0,71,966,168,672,246,105,126,1,7,5,10,4,0,1,0,1,0,0,0,80,4540,2283,23,2,0,Partner,2
4682,Graduate,51876.0,88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,0,68,4522,310,13,0,0,Partner,2
8204,Undergraduate,78041.0,93,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,0,55,4825,1319,18,0,0,Partner,2
5221,Graduate,52852.0,93,714,8,99,11,0,47,4,10,7,5,8,1,0,0,0,0,0,0,69,4840,879,26,1,1,Partner,3
1232,PhD,70038.0,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,44,4512,1244,17,0,0,Partner,2
1927,Undergraduate,69401.0,41,399,27,159,58,8,39,4,4,4,5,2,0,0,0,0,0,0,0,53,4363,690,17,0,1,Partner,3
5788,Graduate,46053.0,46,56,10,92,19,7,25,3,3,2,4,5,0,0,0,0,0,0,0,54,4762,209,12,0,1,Partner,3
6652,Graduate,77343.0,28,227,151,573,98,54,31,1,3,4,9,1,0,0,0,0,0,0,0,61,4285,1134,17,0,0,Partner,2
6246,Graduate,73892.0,40,703,102,601,0,58,43,1,3,11,8,1,0,0,0,0,0,0,1,73,4493,1507,23,0,0,Alone,1
5975,PhD,40304.0,82,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,0,59,4537,57,6,0,1,Alone,2
6875,PhD,32727.0,38,167,13,180,86,13,70,2,7,3,5,8,0,0,0,0,0,0,0,61,4935,529,17,0,0,Partner,2
4399,Graduate,68695.0,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,0,57,4269,1091,16,0,0,Partner,2
4042,Graduate,43300.0,87,91,3,52,2,1,31,3,4,0,4,8,0,0,0,0,0,0,1,55,4889,180,11,0,1,Alone,2
2157,Graduate,26290.0,49,15,8,16,11,5,22,4,2,0,4,6,0,0,0,0,0,0,0,54,4798,77,10,0,2,Partner,4
10133,Graduate,93790.0,16,1302,68,731,89,114,45,0,6,7,12,2,0,1,1,1,0,0,1,56,4402,2349,25,3,0,Alone,1
2525,PhD,38410.0,65,153,64,123,116,64,14,2,5,2,9,6,0,0,0,0,0,0,1,52,4918,534,18,0,0,Partner,2
8233,Postgraduate,64866.0,9,508,5,21,7,5,10,4,7,3,7,5,0,1,0,0,0,0,0,76,4419,556,21,1,1,Alone,2
9483,Graduate,57957.0,24,290,59,177,77,5,29,7,4,6,8,3,0,0,0,0,0,1,0,67,4579,637,25,0,1,Partner,3
2945,PhD,46015.0,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,0,71,4342,46,5,2,2,Partner,4
10403,Graduate,16531.0,43,2,13,6,7,5,11,3,3,0,3,7,0,0,0,0,0,0,0,48,4276,44,9,0,1,Partner,3
5074,Postgraduate,28072.0,10,30,0,10,2,0,5,1,1,0,3,7,0,0,0,0,0,0,0,40,4621,47,5,0,1,Partner,3
10524,Postgraduate,49476.0,29,386,23,95,54,41,196,4,2,11,5,2,0,0,0,0,0,0,0,63,4639,795,22,0,1,Alone,2
4690,Graduate,50725.0,45,443,10,75,0,10,48,4,8,1,8,8,0,0,0,0,0,0,0,73,4766,586,21,0,1,Partner,3
7521,Graduate,83844.0,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,74,4678,1574,20,1,0,Partner,2
7196,PhD,41145.0,20,9,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0,76,4406,13,4,0,2,Partner,4
4406,Graduate,67419.0,29,846,84,352,91,56,42,4,9,4,8,5,0,0,0,0,0,0,0,56,4794,1471,25,0,1,Partner,3
9672,Undergraduate,23162.0,82,8,3,9,19,4,22,3,1,1,3,6,0,0,0,0,0,0,0,56,4455,65,8,0,2,Partner,4
4864,Graduate,34380.0,68,72,7,58,13,1,24,4,4,1,3,8,0,0,0,0,0,0,0,49,4688,175,12,0,1,Partner,3
4706,Graduate,34704.0,65,29,0,5,0,1,5,1,1,0,3,5,0,0,0,0,0,0,0,60,4693,40,5,0,1,Alone,2
4070,PhD,94871.0,99,169,24,553,188,0,144,1,8,5,4,7,0,1,1,0,0,0,1,57,4931,1078,18,2,2,Partner,4
25,Graduate,65148.0,9,460,35,422,33,12,153,2,6,6,7,4,0,0,0,0,0,0,0,68,4855,1115,21,0,1,Partner,3
3697,Graduate,39898.0,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,72,4767,134,9,0,1,Partner,3
217,Postgraduate,64857.0,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,70,4848,1540,23,0,0,Alone,1
4220,PhD,59892.0,26,73,0,13,0,1,0,1,2,1,3,3,0,0,0,0,0,0,0,56,4504,87,7,0,1,Partner,3
5286,Postgraduate,41020.0,68,112,1,54,7,7,36,1,3,2,4,3,0,0,0,0,0,0,0,39,4509,217,10,0,0,Alone,1
9559,PhD,57072.0,79,944,0,60,0,0,30,2,7,5,13,5,1,0,0,0,0,0,0,65,4421,1034,27,1,1,Partner,3
2849,Graduate,60474.0,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,0,47,4719,1180,31,0,1,Alone,2
7787,Graduate,62807.0,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,0,66,4932,819,23,0,1,Partner,3
